Africa/Johannesburg,Open,High,Low,Close,Volume
2026-02-09T00:00:00+02:00,1.35904,1.3593,1.35899,1.35928,63
2026-02-09T00:15:00+02:00,1.3593,1.3599,1.35908,1.3599,91
2026-02-09T00:30:00+02:00,1.35987,1.36006,1.35967,1.36006,122
2026-02-09T00:45:00+02:00,1.36006,1.3602,1.35998,1.36018,176
2026-02-09T01:00:00+02:00,1.3602699999999999,1.36102,1.359,1.35916,436
2026-02-09T01:15:00+02:00,1.35916,1.35942,1.35876,1.3591199999999999,607
2026-02-09T01:30:00+02:00,1.3591199999999999,1.3606500000000001,1.35895,1.3606500000000001,961
2026-02-09T01:45:00+02:00,1.36063,1.36112,1.3603,1.3609499999999999,741
2026-02-09T02:00:00+02:00,1.36097,1.36201,1.36054,1.36161,1158
2026-02-09T02:15:00+02:00,1.3616,1.36161,1.3606500000000001,1.36133,791
2026-02-09T02:30:00+02:00,1.36129,1.36144,1.3606,1.3609200000000001,734
2026-02-09T02:45:00+02:00,1.36094,1.36123,1.36054,1.36112,709
2026-02-09T03:00:00+02:00,1.36114,1.36124,1.3603,1.36051,860
2026-02-09T03:15:00+02:00,1.3605,1.3608500000000001,1.36011,1.36042,767
2026-02-09T03:30:00+02:00,1.36042,1.36123,1.35993,1.36046,983
2026-02-09T03:45:00+02:00,1.36046,1.36048,1.35978,1.36006,689
2026-02-09T04:00:00+02:00,1.36005,1.36017,1.3590200000000001,1.35955,687
2026-02-09T04:15:00+02:00,1.35955,1.36033,1.3593199999999999,1.36026,463
2026-02-09T04:30:00+02:00,1.3602400000000001,1.36084,1.36016,1.36077,501
2026-02-09T04:45:00+02:00,1.36081,1.36087,1.36025,1.36039,438
2026-02-09T05:00:00+02:00,1.36039,1.36064,1.36032,1.36046,348
2026-02-09T05:15:00+02:00,1.36046,1.36076,1.36036,1.36062,326
2026-02-09T05:30:00+02:00,1.36062,1.36062,1.36021,1.36043,299
2026-02-09T05:45:00+02:00,1.36043,1.36052,1.35984,1.35984,327
2026-02-09T06:00:00+02:00,1.35984,1.36054,1.35984,1.3603399999999999,269
2026-02-09T06:15:00+02:00,1.3603399999999999,1.36049,1.36013,1.36019,271
2026-02-09T06:30:00+02:00,1.36021,1.36022,1.35992,1.35996,298
2026-02-09T06:45:00+02:00,1.35996,1.36044,1.35996,1.36042,246
2026-02-09T07:00:00+02:00,1.36041,1.3611,1.36029,1.3608500000000001,316
2026-02-09T07:15:00+02:00,1.3608500000000001,1.36134,1.3608500000000001,1.36132,234
2026-02-09T07:30:00+02:00,1.36132,1.36168,1.36131,1.36152,329
2026-02-09T07:45:00+02:00,1.3615300000000001,1.3615300000000001,1.3612199999999999,1.36138,299
2026-02-09T08:00:00+02:00,1.36137,1.36285,1.3612600000000001,1.36168,1484
2026-02-09T08:15:00+02:00,1.36167,1.36176,1.36048,1.36098,731
2026-02-09T08:30:00+02:00,1.36098,1.3620999999999999,1.36087,1.36201,982
2026-02-09T08:45:00+02:00,1.36203,1.36236,1.36154,1.36157,947
2026-02-09T09:00:00+02:00,1.3615300000000001,1.36158,1.3602,1.3602400000000001,1143
2026-02-09T09:15:00+02:00,1.3602400000000001,1.36039,1.35876,1.35895,1139
2026-02-09T09:30:00+02:00,1.35896,1.3606,1.35894,1.36023,1466
2026-02-09T09:45:00+02:00,1.36022,1.36057,1.35931,1.36036,930
2026-02-09T10:00:00+02:00,1.36036,1.36106,1.3595,1.36016,1531
2026-02-09T10:15:00+02:00,1.36017,1.36073,1.35914,1.35921,1219
2026-02-09T10:30:00+02:00,1.35919,1.35956,1.3586,1.35946,1171
2026-02-09T10:45:00+02:00,1.35946,1.36036,1.35938,1.36016,1102
2026-02-09T11:00:00+02:00,1.36015,1.3612199999999999,1.3599999999999999,1.36059,965
2026-02-09T11:15:00+02:00,1.36057,1.3608500000000001,1.36032,1.36051,771
2026-02-09T11:30:00+02:00,1.36052,1.3608500000000001,1.35978,1.36016,846
2026-02-09T11:45:00+02:00,1.36014,1.36014,1.35954,1.3600400000000001,738
2026-02-09T12:00:00+02:00,1.36005,1.3611,1.35977,1.36076,873
2026-02-09T12:15:00+02:00,1.36075,1.36106,1.36042,1.36046,778
2026-02-09T12:30:00+02:00,1.36045,1.36046,1.3593199999999999,1.36035,949
2026-02-09T12:45:00+02:00,1.3603399999999999,1.36139,1.36026,1.36084,907
2026-02-09T13:00:00+02:00,1.36082,1.3621699999999999,1.35929,1.36211,2248
2026-02-09T13:15:00+02:00,1.36213,1.36226,1.36096,1.3614600000000001,968
2026-02-09T13:30:00+02:00,1.3614600000000001,1.36341,1.36138,1.36337,1260
2026-02-09T13:45:00+02:00,1.3633899999999999,1.36449,1.36303,1.36369,1812
2026-02-09T14:00:00+02:00,1.36372,1.36439,1.36372,1.36417,951
2026-02-09T14:15:00+02:00,1.36417,1.365,1.36417,1.3647,822
2026-02-09T14:30:00+02:00,1.3647,1.3649,1.3643,1.36487,533
2026-02-09T14:45:00+02:00,1.36487,1.3662,1.36487,1.36598,1033
2026-02-09T15:00:00+02:00,1.36596,1.36695,1.3656,1.36562,1731
2026-02-09T15:15:00+02:00,1.36561,1.36629,1.36491,1.3655300000000001,1710
2026-02-09T15:30:00+02:00,1.3654899999999999,1.36639,1.36447,1.36449,1450
2026-02-09T15:45:00+02:00,1.36448,1.36537,1.36423,1.36502,1156
